territoryId,catalogItemId,territory_encoded,item_encoded,dayofyear,forecast_date,forecastedQty
Embu,MakindyeIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,31,107,2025-04-17,6.874794821757453
Embu,MakindyeIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,31,108,2025-04-18,6.874794821757453
Embu,MakindyeIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,31,109,2025-04-19,6.874794821757453
Embu,MakindyeIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,31,110,2025-04-20,6.874794821757453
Embu,MakindyeIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,31,111,2025-04-21,6.874794821757453
Embu,MwengeAzam Hbf All Purpose Flour 25Kg BAG (1.0 bag),1,32,105,2025-04-15,6.874794821757453
Embu,MwengeAzam Hbf All Purpose Flour 25Kg BAG (1.0 bag),1,32,106,2025-04-16,6.874794821757453
Embu,MwengeAzam Hbf All Purpose Flour 25Kg BAG (1.0 bag),1,32,107,2025-04-17,6.874794821757453
Embu,MwengeAzam Hbf All Purpose Flour 25Kg BAG (1.0 bag),1,32,108,2025-04-18,6.874794821757453
Embu,MwengeAzam Hbf All Purpose Flour 25Kg BAG (1.0 bag),1,32,109,2025-04-19,6.874794821757453
Embu,MwengeAzam Hbf All Purpose Flour 25Kg BAG (1.0 bag),1,32,110,2025-04-20,6.874794821757453
Embu,MwengeAzam Hbf All Purpose Flour 25Kg BAG (1.0 bag),1,32,111,2025-04-21,6.874794821757453
Embu,MwengeAzania Marhaba Washing Powder 500g BAG (30.0 sachets),1,33,105,2025-04-15,6.874794821757453
Embu,MwengeAzania Marhaba Washing Powder 500g BAG (30.0 sachets),1,33,106,2025-04-16,6.874794821757453
Embu,MwengeAzania Marhaba Washing Powder 500g BAG (30.0 sachets),1,33,107,2025-04-17,6.874794821757453
Embu,MwengeAzania Marhaba Washing Powder 500g BAG (30.0 sachets),1,33,108,2025-04-18,6.874794821757453
Embu,MwengeAzania Marhaba Washing Powder 500g BAG (30.0 sachets),1,33,109,2025-04-19,6.874794821757453
Embu,MwengeAzania Marhaba Washing Powder 500g BAG (30.0 sachets),1,33,110,2025-04-20,6.874794821757453
Embu,MwengeAzania Marhaba Washing Powder 500g BAG (30.0 sachets),1,33,111,2025-04-21,6.874794821757453
Embu,MwengeDoffi pink Washing Powder 500gm OUTER (10.0 packets),1,34,105,2025-04-15,3.5067761902307333
Embu,MwengeDoffi pink Washing Powder 500gm OUTER (10.0 packets),1,34,106,2025-04-16,3.5067761902307333
Embu,MwengeDoffi pink Washing Powder 500gm OUTER (10.0 packets),1,34,107,2025-04-17,3.5067761902307333
Embu,MwengeDoffi pink Washing Powder 500gm OUTER (10.0 packets),1,34,108,2025-04-18,3.5067761902307333
Embu,MwengeDoffi pink Washing Powder 500gm OUTER (10.0 packets),1,34,109,2025-04-19,3.5067761902307333
Embu,MwengeDoffi pink Washing Powder 500gm OUTER (10.0 packets),1,34,110,2025-04-20,3.5067761902307333
Embu,MwengeDoffi pink Washing Powder 500gm OUTER (10.0 packets),1,34,111,2025-04-21,3.5067761902307333
Embu,MwengeDoffi washing powder blue 3kg BUCKET (1 bucket),1,35,105,2025-04-15,3.5067761902307333
Embu,MwengeDoffi washing powder blue 3kg BUCKET (1 bucket),1,35,106,2025-04-16,3.5067761902307333
Embu,MwengeDoffi washing powder blue 3kg BUCKET (1 bucket),1,35,107,2025-04-17,3.5067761902307333
Embu,MwengeDoffi washing powder blue 3kg BUCKET (1 bucket),1,35,108,2025-04-18,3.5067761902307333
Embu,MwengeDoffi washing powder blue 3kg BUCKET (1 bucket),1,35,109,2025-04-19,3.5067761902307333
Embu,MwengeDoffi washing powder blue 3kg BUCKET (1 bucket),1,35,110,2025-04-20,3.5067761902307333
Embu,MwengeDoffi washing powder blue 3kg BUCKET (1 bucket),1,35,111,2025-04-21,3.5067761902307333
Embu,MwengeJAMAA BAR SOAP 800GMS CARTON (25 pcs),1,36,105,2025-04-15,3.5067761902307333
Embu,MwengeJAMAA BAR SOAP 800GMS CARTON (25 pcs),1,36,106,2025-04-16,3.5067761902307333
Embu,MwengeJAMAA BAR SOAP 800GMS CARTON (25 pcs),1,36,107,2025-04-17,3.5067761902307333
Embu,MwengeJAMAA BAR SOAP 800GMS CARTON (25 pcs),1,36,108,2025-04-18,3.5067761902307333
Embu,MwengeJAMAA BAR SOAP 800GMS CARTON (25 pcs),1,36,109,2025-04-19,3.5067761902307333
Embu,MwengeJAMAA BAR SOAP 800GMS CARTON (25 pcs),1,36,110,2025-04-20,3.5067761902307333
Embu,MwengeJAMAA BAR SOAP 800GMS CARTON (25 pcs),1,36,111,2025-04-21,3.5067761902307333
Embu,MwengeJumbo creamrich chocolate flavoured Biscuits 80gm OUTER (24.0 pckts),1,37,105,2025-04-15,3.5067761902307333
Embu,MwengeJumbo creamrich chocolate flavoured Biscuits 80gm OUTER (24.0 pckts),1,37,106,2025-04-16,3.5067761902307333
Embu,MwengeJumbo creamrich chocolate flavoured Biscuits 80gm OUTER (24.0 pckts),1,37,107,2025-04-17,3.5067761902307333
Embu,MwengeJumbo creamrich chocolate flavoured Biscuits 80gm OUTER (24.0 pckts),1,37,108,2025-04-18,3.5067761902307333
Embu,MwengeJumbo creamrich chocolate flavoured Biscuits 80gm OUTER (24.0 pckts),1,37,109,2025-04-19,3.5067761902307333
Embu,MwengeJumbo creamrich chocolate flavoured Biscuits 80gm OUTER (24.0 pckts),1,37,110,2025-04-20,3.5067761902307333
Embu,MwengeJumbo creamrich chocolate flavoured Biscuits 80gm OUTER (24.0 pckts),1,37,111,2025-04-21,3.5067761902307333
Embu,MwengeKasuku Matches Box.  10s OUTER (10.0 pcs),1,38,105,2025-04-15,3.5067761902307333
Embu,MwengeKasuku Matches Box.  10s OUTER (10.0 pcs),1,38,106,2025-04-16,3.5067761902307333
Embu,MwengeKasuku Matches Box.  10s OUTER (10.0 pcs),1,38,107,2025-04-17,3.5067761902307333
Embu,MwengeKasuku Matches Box.  10s OUTER (10.0 pcs),1,38,108,2025-04-18,3.5067761902307333
Embu,MwengeKasuku Matches Box.  10s OUTER (10.0 pcs),1,38,109,2025-04-19,3.5067761902307333
Embu,MwengeKasuku Matches Box.  10s OUTER (10.0 pcs),1,38,110,2025-04-20,3.5067761902307333
Embu,MwengeKasuku Matches Box.  10s OUTER (10.0 pcs),1,38,111,2025-04-21,3.5067761902307333
Embu,MwengeKleesoft pink Washing Powder 400gm CARTON (3.0 outers),1,39,105,2025-04-15,3.5067761902307333
Embu,MwengeKleesoft pink Washing Powder 400gm CARTON (3.0 outers),1,39,106,2025-04-16,3.5067761902307333
Embu,MwengeKleesoft pink Washing Powder 400gm CARTON (3.0 outers),1,39,107,2025-04-17,3.5067761902307333
Embu,MwengeKleesoft pink Washing Powder 400gm CARTON (3.0 outers),1,39,108,2025-04-18,3.5067761902307333
Embu,MwengeKleesoft pink Washing Powder 400gm CARTON (3.0 outers),1,39,109,2025-04-19,3.5067761902307333
Embu,MwengeKleesoft pink Washing Powder 400gm CARTON (3.0 outers),1,39,110,2025-04-20,3.5067761902307333
Embu,MwengeKleesoft pink Washing Powder 400gm CARTON (3.0 outers),1,39,111,2025-04-21,3.5067761902307333
Embu,MwengeKorie Cooking Oil 3L HALF CARTON (3.0 jericans),1,40,105,2025-04-15,3.5067761902307333
Embu,MwengeKorie Cooking Oil 3L HALF CARTON (3.0 jericans),1,40,106,2025-04-16,3.5067761902307333
Embu,MwengeKorie Cooking Oil 3L HALF CARTON (3.0 jericans),1,40,107,2025-04-17,3.5067761902307333
Embu,MwengeKorie Cooking Oil 3L HALF CARTON (3.0 jericans),1,40,108,2025-04-18,3.5067761902307333
Embu,MwengeKorie Cooking Oil 3L HALF CARTON (3.0 jericans),1,40,109,2025-04-19,3.5067761902307333
Embu,MwengeKorie Cooking Oil 3L HALF CARTON (3.0 jericans),1,40,110,2025-04-20,3.5067761902307333
Embu,MwengeKorie Cooking Oil 3L HALF CARTON (3.0 jericans),1,40,111,2025-04-21,3.5067761902307333
Embu,MwengeNeelsalt 200g BALE (30.0 packets),1,41,105,2025-04-15,3.5067761902307333
Embu,MwengeNeelsalt 200g BALE (30.0 packets),1,41,106,2025-04-16,3.5067761902307333
Embu,MwengeNeelsalt 200g BALE (30.0 packets),1,41,107,2025-04-17,3.5067761902307333
Embu,MwengeNeelsalt 200g BALE (30.0 packets),1,41,108,2025-04-18,3.5067761902307333
Embu,MwengeNeelsalt 200g BALE (30.0 packets),1,41,109,2025-04-19,3.5067761902307333
Embu,MwengeNeelsalt 200g BALE (30.0 packets),1,41,110,2025-04-20,3.5067761902307333
Embu,MwengeNeelsalt 200g BALE (30.0 packets),1,41,111,2025-04-21,3.5067761902307333
Embu,MwengeNiceone flower perfume 3kg BUCKET (1 buckets),1,42,105,2025-04-15,3.5067761902307333
Embu,MwengeNiceone flower perfume 3kg BUCKET (1 buckets),1,42,106,2025-04-16,3.5067761902307333
Embu,MwengeNiceone flower perfume 3kg BUCKET (1 buckets),1,42,107,2025-04-17,3.5067761902307333
Embu,MwengeNiceone flower perfume 3kg BUCKET (1 buckets),1,42,108,2025-04-18,3.5067761902307333
Embu,MwengeNiceone flower perfume 3kg BUCKET (1 buckets),1,42,109,2025-04-19,3.5067761902307333
Embu,MwengeNiceone flower perfume 3kg BUCKET (1 buckets),1,42,110,2025-04-20,3.5067761902307333
Embu,MwengeNiceone flower perfume 3kg BUCKET (1 buckets),1,42,111,2025-04-21,3.5067761902307333
Embu,MwengeRed gold Chilli mwendokasi Sauces 850g CARTON (12 pcs),1,43,105,2025-04-15,3.5067761902307333
Embu,MwengeRed gold Chilli mwendokasi Sauces 850g CARTON (12 pcs),1,43,106,2025-04-16,3.5067761902307333
Embu,MwengeRed gold Chilli mwendokasi Sauces 850g CARTON (12 pcs),1,43,107,2025-04-17,3.5067761902307333
Embu,MwengeRed gold Chilli mwendokasi Sauces 850g CARTON (12 pcs),1,43,108,2025-04-18,3.5067761902307333
Embu,MwengeRed gold Chilli mwendokasi Sauces 850g CARTON (12 pcs),1,43,109,2025-04-19,3.5067761902307333
Embu,MwengeRed gold Chilli mwendokasi Sauces 850g CARTON (12 pcs),1,43,110,2025-04-20,3.5067761902307333
Embu,MwengeRed gold Chilli mwendokasi Sauces 850g CARTON (12 pcs),1,43,111,2025-04-21,3.5067761902307333
Embu,MwengeSayona Fruttis Mango 200ml CARTON (24 pcs),1,44,105,2025-04-15,3.9623610380750454
Embu,MwengeSayona Fruttis Mango 200ml CARTON (24 pcs),1,44,106,2025-04-16,3.9623610380750454
Embu,MwengeSayona Fruttis Mango 200ml CARTON (24 pcs),1,44,107,2025-04-17,3.9623610380750454
Embu,MwengeSayona Fruttis Mango 200ml CARTON (24 pcs),1,44,108,2025-04-18,3.9623610380750454
Embu,MwengeSayona Fruttis Mango 200ml CARTON (24 pcs),1,44,109,2025-04-19,3.9623610380750454
Embu,MwengeSayona Fruttis Mango 200ml CARTON (24 pcs),1,44,110,2025-04-20,3.9623610380750454
Embu,MwengeSayona Fruttis Mango 200ml CARTON (24 pcs),1,44,111,2025-04-21,3.9623610380750454
Embu,MwengeSiri cream lemon 200g DOZEN (12.0 pcs),1,45,105,2025-04-15,3.9623610380750454
Embu,MwengeSiri cream lemon 200g DOZEN (12.0 pcs),1,45,106,2025-04-16,3.9623610380750454
Embu,MwengeSiri cream lemon 200g DOZEN (12.0 pcs),1,45,107,2025-04-17,3.9623610380750454
Embu,MwengeSiri cream lemon 200g DOZEN (12.0 pcs),1,45,108,2025-04-18,3.9623610380750454
Embu,MwengeSiri cream lemon 200g DOZEN (12.0 pcs),1,45,109,2025-04-19,3.9623610380750454
Embu,MwengeSiri cream lemon 200g DOZEN (12.0 pcs),1,45,110,2025-04-20,3.9623610380750454
Embu,MwengeSiri cream lemon 200g DOZEN (12.0 pcs),1,45,111,2025-04-21,3.9623610380750454
Embu,MwengeUhai drinking water 13L CARTON (1.0 pc),1,46,105,2025-04-15,3.9623610380750454
Embu,MwengeUhai drinking water 13L CARTON (1.0 pc),1,46,106,2025-04-16,3.9623610380750454
Embu,MwengeUhai drinking water 13L CARTON (1.0 pc),1,46,107,2025-04-17,3.9623610380750454
Embu,MwengeUhai drinking water 13L CARTON (1.0 pc),1,46,108,2025-04-18,3.9623610380750454
Embu,MwengeUhai drinking water 13L CARTON (1.0 pc),1,46,109,2025-04-19,3.9623610380750454
Embu,MwengeUhai drinking water 13L CARTON (1.0 pc),1,46,110,2025-04-20,3.9623610380750454
Embu,MwengeUhai drinking water 13L CARTON (1.0 pc),1,46,111,2025-04-21,3.9623610380750454
Embu,Nalukolongo7UP Soda 330ML CARTON (12 Pcs),1,47,105,2025-04-15,3.9623610380750454
Embu,Nalukolongo7UP Soda 330ML CARTON (12 Pcs),1,47,106,2025-04-16,3.9623610380750454
Embu,Nalukolongo7UP Soda 330ML CARTON (12 Pcs),1,47,107,2025-04-17,3.9623610380750454
Embu,Nalukolongo7UP Soda 330ML CARTON (12 Pcs),1,47,108,2025-04-18,3.9623610380750454
Embu,Nalukolongo7UP Soda 330ML CARTON (12 Pcs),1,47,109,2025-04-19,3.9623610380750454
Embu,Nalukolongo7UP Soda 330ML CARTON (12 Pcs),1,47,110,2025-04-20,3.9623610380750454
Embu,Nalukolongo7UP Soda 330ML CARTON (12 Pcs),1,47,111,2025-04-21,3.9623610380750454
Embu,NalukolongoIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,48,105,2025-04-15,3.9623610380750454
Embu,NalukolongoIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,48,106,2025-04-16,3.9623610380750454
Embu,NalukolongoIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,48,107,2025-04-17,3.9623610380750454
Embu,NalukolongoIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,48,108,2025-04-18,3.9623610380750454
Embu,NalukolongoIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,48,109,2025-04-19,3.9623610380750454
Embu,NalukolongoIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,48,110,2025-04-20,3.9623610380750454
Embu,NalukolongoIndomie Chicken Flavored Noodles 70g CARTON (40.0 PC),1,48,111,2025-04-21,3.9623610380750454
Embu,NalukolongoKaswa All Purpose Flour 2KG BALE (12.0 PCS),1,49,105,2025-04-15,5.125564115600929
Embu,NalukolongoKaswa All Purpose Flour 2KG BALE (12.0 PCS),1,49,106,2025-04-16,5.125564115600929
Embu,NalukolongoKaswa All Purpose Flour 2KG BALE (12.0 PCS),1,49,107,2025-04-17,5.125564115600929
Embu,NalukolongoKaswa All Purpose Flour 2KG BALE (12.0 PCS),1,49,108,2025-04-18,5.125564115600929
Embu,NalukolongoKaswa All Purpose Flour 2KG BALE (12.0 PCS),1,49,109,2025-04-19,5.125564115600929
Embu,NalukolongoKaswa All Purpose Flour 2KG BALE (12.0 PCS),1,49,110,2025-04-20,5.125564115600929
Embu,NalukolongoKaswa All Purpose Flour 2KG BALE (12.0 PCS),1,49,111,2025-04-21,5.125564115600929
Embu,NalukolongoMirinda Fruity Soda 330ML  CARTON (12.0 PC),1,50,105,2025-04-15,5.125564115600929
Embu,NalukolongoMirinda Fruity Soda 330ML  CARTON (12.0 PC),1,50,106,2025-04-16,5.125564115600929
Embu,NalukolongoMirinda Fruity Soda 330ML  CARTON (12.0 PC),1,50,107,2025-04-17,5.125564115600929
Embu,NalukolongoMirinda Fruity Soda 330ML  CARTON (12.0 PC),1,50,108,2025-04-18,5.125564115600929
Embu,NalukolongoMirinda Fruity Soda 330ML  CARTON (12.0 PC),1,50,109,2025-04-19,5.125564115600929
Embu,NalukolongoMirinda Fruity Soda 330ML  CARTON (12.0 PC),1,50,110,2025-04-20,5.125564115600929
Embu,NalukolongoMirinda Fruity Soda 330ML  CARTON (12.0 PC),1,50,111,2025-04-21,5.125564115600929
Embu,NalukolongoMountain Dew  Soda 2L CARTON (12 Bottles),1,51,105,2025-04-15,5.125564115600929
Embu,NalukolongoMountain Dew  Soda 2L CARTON (12 Bottles),1,51,106,2025-04-16,5.125564115600929
Embu,NalukolongoMountain Dew  Soda 2L CARTON (12 Bottles),1,51,107,2025-04-17,5.125564115600929
Embu,NalukolongoMountain Dew  Soda 2L CARTON (12 Bottles),1,51,108,2025-04-18,5.125564115600929
Embu,NalukolongoMountain Dew  Soda 2L CARTON (12 Bottles),1,51,109,2025-04-19,5.125564115600929
Embu,NalukolongoMountain Dew  Soda 2L CARTON (12 Bottles),1,51,110,2025-04-20,5.125564115600929
Embu,NalukolongoMountain Dew  Soda 2L CARTON (12 Bottles),1,51,111,2025-04-21,5.125564115600929
Embu,NalukolongoMountain dew  Soda 330ml CARTON (12.0 PC),1,52,105,2025-04-15,5.125564115600929
Embu,NalukolongoMountain dew  Soda 330ml CARTON (12.0 PC),1,52,106,2025-04-16,5.125564115600929
Embu,NalukolongoMountain dew  Soda 330ml CARTON (12.0 PC),1,52,107,2025-04-17,5.125564115600929
Embu,NalukolongoMountain dew  Soda 330ml CARTON (12.0 PC),1,52,108,2025-04-18,5.125564115600929
Embu,NalukolongoMountain dew  Soda 330ml CARTON (12.0 PC),1,52,109,2025-04-19,5.125564115600929
Embu,NalukolongoMountain dew  Soda 330ml CARTON (12.0 PC),1,52,110,2025-04-20,5.125564115600929
Embu,NalukolongoMountain dew  Soda 330ml CARTON (12.0 PC),1,52,111,2025-04-21,5.125564115600929
Embu,RuiruBella Junior Tissue Rolls 10PC OUTER (1.0 Outer),1,53,105,2025-04-15,5.125564115600929
Embu,RuiruBella Junior Tissue Rolls 10PC OUTER (1.0 Outer),1,53,106,2025-04-16,5.125564115600929
Embu,RuiruBella Junior Tissue Rolls 10PC OUTER (1.0 Outer),1,53,107,2025-04-17,5.125564115600929
Embu,RuiruBella Junior Tissue Rolls 10PC OUTER (1.0 Outer),1,53,108,2025-04-18,5.125564115600929
Embu,RuiruBella Junior Tissue Rolls 10PC OUTER (1.0 Outer),1,53,109,2025-04-19,5.125564115600929
Embu,RuiruBella Junior Tissue Rolls 10PC OUTER (1.0 Outer),1,53,110,2025-04-20,5.125564115600929
Embu,RuiruBella Junior Tissue Rolls 10PC OUTER (1.0 Outer),1,53,111,2025-04-21,5.125564115600929
Embu,RuiruBella Tissue Rolls 10 Pack Wrapped OUTER (10 Pcs),1,54,105,2025-04-15,5.125564115600929
Embu,RuiruBella Tissue Rolls 10 Pack Wrapped OUTER (10 Pcs),1,54,106,2025-04-16,5.125564115600929
Embu,RuiruBella Tissue Rolls 10 Pack Wrapped OUTER (10 Pcs),1,54,107,2025-04-17,5.125564115600929
Embu,RuiruBella Tissue Rolls 10 Pack Wrapped OUTER (10 Pcs),1,54,108,2025-04-18,5.125564115600929
Embu,RuiruBella Tissue Rolls 10 Pack Wrapped OUTER (10 Pcs),1,54,109,2025-04-19,5.125564115600929
Embu,RuiruBella Tissue Rolls 10 Pack Wrapped OUTER (10 Pcs),1,54,110,2025-04-20,5.125564115600929
Embu,RuiruBella Tissue Rolls 10 Pack Wrapped OUTER (10 Pcs),1,54,111,2025-04-21,5.125564115600929
Embu,RuiruExcel Glucose Glucose 50G DOZEN (72.0 PC),1,55,105,2025-04-15,5.125564115600929
Embu,RuiruExcel Glucose Glucose 50G DOZEN (72.0 PC),1,55,106,2025-04-16,5.125564115600929
Embu,RuiruExcel Glucose Glucose 50G DOZEN (72.0 PC),1,55,107,2025-04-17,5.125564115600929
Embu,RuiruExcel Glucose Glucose 50G DOZEN (72.0 PC),1,55,108,2025-04-18,5.125564115600929
Embu,RuiruExcel Glucose Glucose 50G DOZEN (72.0 PC),1,55,109,2025-04-19,5.125564115600929
Embu,RuiruExcel Glucose Glucose 50G DOZEN (72.0 PC),1,55,110,2025-04-20,5.125564115600929
Embu,RuiruExcel Glucose Glucose 50G DOZEN (72.0 PC),1,55,111,2025-04-21,5.125564115600929
Embu,RuiruIndomie Noodles Chicken 120G CARTON (1.0 Item),1,56,105,2025-04-15,5.125564115600929
Embu,RuiruIndomie Noodles Chicken 120G CARTON (1.0 Item),1,56,106,2025-04-16,5.125564115600929
Embu,RuiruIndomie Noodles Chicken 120G CARTON (1.0 Item),1,56,107,2025-04-17,5.125564115600929
Embu,RuiruIndomie Noodles Chicken 120G CARTON (1.0 Item),1,56,108,2025-04-18,5.125564115600929
Embu,RuiruIndomie Noodles Chicken 120G CARTON (1.0 Item),1,56,109,2025-04-19,5.125564115600929
Embu,RuiruIndomie Noodles Chicken 120G CARTON (1.0 Item),1,56,110,2025-04-20,5.125564115600929
Embu,RuiruIndomie Noodles Chicken 120G CARTON (1.0 Item),1,56,111,2025-04-21,5.125564115600929
Embu,RuiruKensalt Salt 200G BALE (30.0 PC),1,57,105,2025-04-15,5.125564115600929
Embu,RuiruKensalt Salt 200G BALE (30.0 PC),1,57,106,2025-04-16,5.125564115600929
Embu,RuiruKensalt Salt 200G BALE (30.0 PC),1,57,107,2025-04-17,5.125564115600929
Embu,RuiruKensalt Salt 200G BALE (30.0 PC),1,57,108,2025-04-18,5.125564115600929
Embu,RuiruKensalt Salt 200G BALE (30.0 PC),1,57,109,2025-04-19,5.125564115600929
Embu,RuiruKensalt Salt 200G BALE (30.0 PC),1,57,110,2025-04-20,5.125564115600929
Embu,RuiruKensalt Salt 200G BALE (30.0 PC),1,57,111,2025-04-21,5.125564115600929
Embu,RuiruKensalt Salt 500G BALE (40.0 PC),1,58,105,2025-04-15,5.125564115600929
Embu,RuiruKensalt Salt 500G BALE (40.0 PC),1,58,106,2025-04-16,5.125564115600929
Embu,RuiruKensalt Salt 500G BALE (40.0 PC),1,58,107,2025-04-17,5.125564115600929
Embu,RuiruKensalt Salt 500G BALE (40.0 PC),1,58,108,2025-04-18,5.125564115600929
Embu,RuiruKensalt Salt 500G BALE (40.0 PC),1,58,109,2025-04-19,5.125564115600929
Embu,RuiruKensalt Salt 500G BALE (40.0 PC),1,58,110,2025-04-20,5.125564115600929
Embu,RuiruKensalt Salt 500G BALE (40.0 PC),1,58,111,2025-04-21,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 1Ltr CARTON (12.0 Pcs),1,59,105,2025-04-15,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 1Ltr CARTON (12.0 Pcs),1,59,106,2025-04-16,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 1Ltr CARTON (12.0 Pcs),1,59,107,2025-04-17,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 1Ltr CARTON (12.0 Pcs),1,59,108,2025-04-18,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 1Ltr CARTON (12.0 Pcs),1,59,109,2025-04-19,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 1Ltr CARTON (12.0 Pcs),1,59,110,2025-04-20,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 1Ltr CARTON (12.0 Pcs),1,59,111,2025-04-21,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 500ml CARTON (24.0 Pcs),1,60,105,2025-04-15,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 500ml CARTON (24.0 Pcs),1,60,106,2025-04-16,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 500ml CARTON (24.0 Pcs),1,60,107,2025-04-17,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 500ml CARTON (24.0 Pcs),1,60,108,2025-04-18,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 500ml CARTON (24.0 Pcs),1,60,109,2025-04-19,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 500ml CARTON (24.0 Pcs),1,60,110,2025-04-20,5.125564115600929
Embu,RuiruKristal Aqua Drinking Water 500ml CARTON (24.0 Pcs),1,60,111,2025-04-21,5.125564115600929
Embu,RuiruMeta Clear Bar Soap 1kg CARTON (10 PC),1,61,105,2025-04-15,5.125564115600929
Embu,RuiruMeta Clear Bar Soap 1kg CARTON (10 PC),1,61,106,2025-04-16,5.125564115600929
Embu,RuiruMeta Clear Bar Soap 1kg CARTON (10 PC),1,61,107,2025-04-17,5.125564115600929
Embu,RuiruMeta Clear Bar Soap 1kg CARTON (10 PC),1,61,108,2025-04-18,5.125564115600929
Embu,RuiruMeta Clear Bar Soap 1kg CARTON (10 PC),1,61,109,2025-04-19,5.125564115600929
Embu,RuiruMeta Clear Bar Soap 1kg CARTON (10 PC),1,61,110,2025-04-20,5.125564115600929
Embu,RuiruMeta Clear Bar Soap 1kg CARTON (10 PC),1,61,111,2025-04-21,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 200ML CARTON (1.0 Item),1,62,105,2025-04-15,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 200ML CARTON (1.0 Item),1,62,106,2025-04-16,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 200ML CARTON (1.0 Item),1,62,107,2025-04-17,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 200ML CARTON (1.0 Item),1,62,108,2025-04-18,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 200ML CARTON (1.0 Item),1,62,109,2025-04-19,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 200ML CARTON (1.0 Item),1,62,110,2025-04-20,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 200ML CARTON (1.0 Item),1,62,111,2025-04-21,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML - 18 PC CARTON (18 pcs),1,63,105,2025-04-15,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML - 18 PC CARTON (18 pcs),1,63,106,2025-04-16,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML - 18 PC CARTON (18 pcs),1,63,107,2025-04-17,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML - 18 PC CARTON (18 pcs),1,63,108,2025-04-18,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML - 18 PC CARTON (18 pcs),1,63,109,2025-04-19,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML - 18 PC CARTON (18 pcs),1,63,110,2025-04-20,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML - 18 PC CARTON (18 pcs),1,63,111,2025-04-21,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML CARTON (1.0 Item),1,64,105,2025-04-15,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML CARTON (1.0 Item),1,64,106,2025-04-16,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML CARTON (1.0 Item),1,64,107,2025-04-17,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML CARTON (1.0 Item),1,64,108,2025-04-18,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML CARTON (1.0 Item),1,64,109,2025-04-19,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML CARTON (1.0 Item),1,64,110,2025-04-20,5.125564115600929
Embu,RuiruMt. Kenya Milk ESL 500ML CARTON (1.0 Item),1,64,111,2025-04-21,5.125564115600929
Embu,RuiruNala Instant Noodles 120G CARTON (20 Pcs),1,65,105,2025-04-15,5.125564115600929
Embu,RuiruNala Instant Noodles 120G CARTON (20 Pcs),1,65,106,2025-04-16,5.125564115600929
Embu,RuiruNala Instant Noodles 120G CARTON (20 Pcs),1,65,107,2025-04-17,5.125564115600929
Embu,RuiruNala Instant Noodles 120G CARTON (20 Pcs),1,65,108,2025-04-18,5.125564115600929
Embu,RuiruNala Instant Noodles 120G CARTON (20 Pcs),1,65,109,2025-04-19,5.125564115600929
Embu,RuiruNala Instant Noodles 120G CARTON (20 Pcs),1,65,110,2025-04-20,5.125564115600929
